SZG;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
Filial;N.Cilindro;Propriedade;Cod. Proprie;Loja Proprie;Nome Proprie;Capacidade;Dt.Fabric;Dt.Validade;Cod. Barras;Cil. Cond.;Dt.Cond.Cil.;Peso Cilindr;Org Inspetor;Bloqueado?;Fabricante;Filial Propr;Revisado?;N.Pinado Cil;N.Usado Cli.;Cod.Produto;Desc.Produto;Cod.Prod.BP3;Desc.Prod.P3;Status;Tp Embalagem;Cod.Memo 1;Dt.Inc.Cad.
1;1007;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/04/2017;01/04/2022;1007C0068010417;Nao;  /  /  ;62,4;SBI;Não;MAT SA ;1;Sim;BCH1007;BCH1007;MT0000025;CILINDRO CAPACIDADE 68 KGS;EM0060013;CILINDRO CAPACIDADE 68 KGS;Em Uso      ;Cilindro;;  /  /  
1;1008;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/08/2018;01/08/2023;1008B006801082018;Nao;  /  /  ;61,9;SBI;Não;MAT SA ;;Sim;EIU1008;EIU1008;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1008;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2018;01/03/2023;1008C006801032018;Nao;  /  /  ;62,9;SBI;Não;MAT SA ;;Sim;BCH1008;BCH1008;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1009;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/08/2018;01/08/2023;1009B006801082018;Nao;  /  /  ;61,3;SBI;Não;MAT SA ;;Sim;EIU1009;EIU1009;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;1009;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/01/2018;01/01/2023;1009C0068010118;Nao;  /  /  ;63,2;SBI;Não;MAT SA ;;Sim;BCH1009;BCH1009;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;101;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2018;01/03/2023;101B006801032018;Nao;  /  /  ;89,3;SBI;Não;MAT SA ;;Sim;101;101;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1010;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/05/2016;01/05/2021;1010B006801052016;Nao;  /  /  ;62,2;SBI;Não;MAT SA ;;Sim;EIU1010;EIU1010;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1011;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2017;01/03/2022;1011C0068010317;Nao;  /  /  ;63,2;SBI;Não;GBC    ;;Sim;BCH1011;BCH1011;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1011;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/04/2016;01/04/2021;1011B006801042016;Nao;  /  /  ;62,2;SBI;Não;MAT SA ;;Sim;EIU1011;EIU1011;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1012;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1012B006801062016;Nao;  /  /  ;62;SBI;Não;MAT SA ;;Sim;EIU1012;EIU1012;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;1012;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2017;01/10/2022;1012C0068011017;Nao;  /  /  ;64;SBI;Não;MAT SA ;;Sim;BCH1012;BCH1012;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1013;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/08/2017;01/08/2022;1013C006801082017;Nao;  /  /  ;64,8;SBI;Não;GBC    ;;Sim;BCH1013;BCH1013;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1013;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/09/2016;01/09/2021;1013B006801092016;Nao;  /  /  ;62;SBI;Não;MAT SA ;;Sim;EIU1013;EIU1013;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;10136;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/01/2004;07/05/2019;10136C0900010104;Nao;  /  /  ;750;SBI;Não;CBC    ;;Sim;10136;10136;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;10137;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/01/2004;01/02/2024;10137C090001012004;Nao;  /  /  ;753;SBI;Não;CBC    ;;Sim;10137;10137;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;678368;  /  /  
1;1014;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1014B006801062016;Nao;  /  /  ;62,3;SBI;Não;MAT SA ;;Sim;EIU1014;EIU1014;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1014;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;68;01/05/2016;01/05/2021;1014C006801052016;Nao;  /  /  ;63,2;SBI;Não;MAT SA ;;Sim;1014;1014;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1015;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;68;01/10/2015;01/10/2020;1015C006801102015;Nao;  /  /  ;63,9;SBI;Não;MAT SA ;;Sim;1015;1015;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1015;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/07/2016;01/07/2021;1015B0068010716;Nao;  /  /  ;61;SBI;Não;MAT SA ;;Sim;EIU1015;EIU1015;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1016;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2018;01/03/2023;1016B006801032018;Nao;  /  /  ;84,3;SBI;Não;MAT SA ;;Sim;EIU1016;EIU1016;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1016;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2017;01/03/2022;1016C0068010317;Nao;  /  /  ;64,1;SBI;Não;MAT SA ;;;BCH1016;BCH1016;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;10163;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/10/2003;01/09/2019;10163B090001102003;Nao;  /  /  ;743;SBI;Não;CBC    ;;Sim;10163;10163;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10164;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/01/2004;19/04/2023;10164C090001012004;Nao;  /  /  ;750;SBI;Não;CBC    ;;Sim;10164;10164;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10168;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/10/2008;19/04/2023;10168B090001102008;Nao;  /  /  ;735;SBI;Não;GBC    ;;Sim;10168;10168;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1017;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1017B0068010616;Nao;  /  /  ;62;SBI;Não;MAT SA ;;Sim;EIU1017;EIU1017;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;1017;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2017;01/06/2022;1017C0068010617;Nao;  /  /  ;64;SBI;Não;MAT SA ;;Sim;BCH1017;BCH1017;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1018;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2017;01/06/2022;1018C0068010617;Nao;  /  /  ;63;SBI;Não;MAT SA ;;Sim;BCH1018;BCH1018;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1018;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2018;01/03/2023;1018B0068010318;Nao;  /  /  ;62;SBI;Não;MAT SA ;;Sim;EIU1018;EIU1018;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;1019;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/11/2017;01/11/2022;1019C0068011117;Nao;  /  /  ;64;SBI;Não;MAT SA ;;Sim;BCH1019;BCH1019;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1019;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/07/2016;01/07/2021;1019B006801072016;Nao;  /  /  ;61;SBI;Não;MAT SA ;;Sim;EIU1019;EIU1019;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;1019;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;68;01/01/2017;01/01/2022;1019C0068010117;Nao;  /  /  ;63,8;SBI;Não;MAT SA ;;;1019;1019;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10191;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/08/2014;01/10/2019;10191B0900010814;Nao;  /  /  ;738;SBI;Não;CBC    ;;Sim;10191;10191;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;10197;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;30/01/2019;30/01/2024;10197C0900300119;Nao;  /  /  ;752;SBI;Não;CBC    ;;Sim;10197;10197;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10198;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;05/06/2014;05/06/2019;10198C090005062014;Nao;  /  /  ;752;SBI;Não;CBC    ;;Sim;10198;10198;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1020;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/11/2017;01/11/2022;1020C006801112017;Nao;  /  /  ;62,9;SBI;Não;MAT SA ;;Sim;BCH1020;BCH1020;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1020;Cliente;1763;1;CAGECE CIA AGUA E ESGOTO DO CEARA;68;01/01/2017;01/01/2022;1020C0068010117;Nao;  /  /  ;63,8;SBI;Não;MAT SA ;;;1020;1020;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10204;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/03/2004;31/03/2019;10204C0900010304;Nao;  /  /  ;744;SBI;Não;CBC    ;;Sim;10204;10204;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;10206;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/01/2004;28/02/2024;10206C0900010104;Nao;  /  /  ;747;SBI;Não;CBC    ;;Sim;10206;10206;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;683328;  /  /  
1;1021;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/08/2017;01/08/2022;1021C0068010817;Nao;  /  /  ;63,4;SBI;Não;MAT SA ;;Sim;BCH1021;BCH1021;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1021;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1021B006801062016;Nao;  /  /  ;61,5;SBI;Não;MAT SA ;;Sim;EIU1021;EIU1021;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;10214;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;07/05/2014;07/05/2019;10214C0900070514;Nao;  /  /  ;754;SBI;Não;CBC    ;;Sim;10214;10214;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10215;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/10/2004;28/05/2023;10215C090001102004;Nao;  /  /  ;749;SBI;Não;CBC    ;;Sim;10215;10215;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1022;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/04/2016;30/04/2021;1022B0068010416;Nao;  /  /  ;64,4;;Não;MAT SA ;;;EIU1022;EIU1022;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1022;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/03/2018;01/03/2023;1022B006801032018;Nao;  /  /  ;83,3;SBI;Não;MAT SA ;;Sim;EO1022;EO1022;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1022;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/08/2017;01/08/2023;1022C0068010817;Nao;  /  /  ;62,2;SBI;Não;MAT SA ;;Sim;BCH1022;BCH1022;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10221;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/01/2004;30/07/2023;10221C0900010104;Nao;  /  /  ;734;SBI;Não;CBC    ;;Sim;10221;10221;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10222;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;18/01/2016;18/01/2021;10222C0900180116;Nao;  /  /  ;744;SBI;Não;CBC    ;;Sim;10222;10222;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10223;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/01/2004;17/07/2019;10223C0900010104;Nao;  /  /  ;745;SBI;Não;CBC    ;;Sim;10223;10223;MT0000026;;10223;;Em Uso      ;Cilindro;;  /  /  
1;1023;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/03/2017;01/03/2022;1023C006801032017;Nao;  /  /  ;63,4;SBI;Não;MAT SA ;;Sim;BHC1023;BHC1023;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1023;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/10/2014;01/10/2019;1023B0068011014;Nao;  /  /  ;63;SBI;Não;MAT SA ;;Sim;EIU1023;EIU1023;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;10230;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/01/2004;01/01/2024;10230C090001012004;Nao;  /  /  ;759;SBI;Não;CBC    ;;Sim;10230;10230;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;1025;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/02/2018;01/02/2023;1025C006801022018;Nao;  /  /  ;61,6;SBI;Não;MAT SA ;;Sim;BCH1025;BCH1025;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1025;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/07/2016;01/07/2021;1025B0068010716;Nao;  /  /  ;61,9;SBI;Não;MAT SA ;;Sim;EIU1025;EIU1025;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1026;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/07/2016;01/07/2021;1026B006801072016;Nao;  /  /  ;61,9;SBI;Não;MAT SA ;;Sim;EIU1026;EIU1026;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1026;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2017;01/06/2022;1026C0068010617;Nao;  /  /  ;65;SBI;Não;MAT SA ;;Sim;BCH1026;BCH1026;MT0000025;CILINDRO CAPACIDADE 68 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1027;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1027B006801062016;Nao;  /  /  ;62,1;SBI;Não;MAT SA ;;Sim;EIU1027;EIU1027;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;10273;Cliente;2273;10;PETROLEO BRASILEIRO S/A - PETROBRAS/FAFEN;900;01/08/2004;07/05/2019;10273C0900010804;Nao;  /  /  ;743;SBI;Não;CBC    ;;Sim;10273;10273;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;1028;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/05/2016;01/05/2021;1028B006801052016;Nao;  /  /  ;63;SBI;Não;MAT SA ;;Sim;EIU1028;EIU1028;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1029;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2017;01/10/2022;1029C006801102017;Nao;  /  /  ;65;SBI;Não;MAT SA ;;Sim;BCH1029;BCH1029;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1029;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/10/2014;01/10/2019;1029B006801102014;Nao;  /  /  ;63;SBI;Não;MAT SA ;;Sim;EIU1029;EIU1029;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;1030;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/11/2017;01/11/2022;1030C0068011117;Nao;  /  /  ;63,7;SBI;Não;MAT SA ;;Sim;BCH1030;BCH1030;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;10305;Cliente;2273;8;PETROLEO BRASILEIRO S A PETROBRAS;900;01/10/2005;05/11/2019;10305C0900011005;Nao;  /  /  ;736;SBI;Não;CBC    ;;Sim;10305;10305;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;10306;Cliente;2273;9;PETROLEO BRASILEIRO S/A - PETROBRAS/FAFEN;900;02/09/2005;07/05/2019;10306C090002092005;Nao;  /  /  ;739;SBI;Não;CBC    ;;Sim;10306;10306;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;10306;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;50;01/09/2018;01/09/2023;10306C005001092018;Nao;  /  /  ;53,3;SBI;Não;Gifel  ;;Sim;10306;10306;MT0000024;CILINDRO CAPACIDADE 50 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1031;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2017;01/10/2022;1031C006801102017;Nao;  /  /  ;62,6;SBI;Não;MAT SA ;;Sim;BCH1031;BCH1031;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1031;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1031B0068010616;Nao;  /  /  ;61,1;SBI;Não;MAT SA ;;Sim;EIU1031;EIU1031;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1032;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/06/2017;01/07/2022;1032C0068010617;Nao;  /  /  ;64,6;SBI;Não;MAT SA ;;Sim;BCH1032;BCH1032;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1033;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2017;01/10/2022;1033C006801102017;Nao;  /  /  ;63,1;SBI;Não;MAT SA ;;Sim;BCH1033;BCH1033;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1033;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1033B006801062016;Nao;  /  /  ;61,1;SBI;Não;MAT SA ;;Sim;1033;1033;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;103358;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/11/2018;01/11/2023;103358B006801112018;Nao;  /  /  ;77,9;SBI;Não;MAT SA ;;Sim;103358;103358;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;10336;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/01/2007;19/09/2022;10336B090001012007;Nao;  /  /  ;752;SBI;Não;CBC    ;;Sim;10336;10336;MI0060113;;;;Em Uso      ;Cilindro;;  /  /  
1;103367;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/11/2007;01/11/2022;103367B006801112007;Nao;  /  /  ;80,5;SBI;Não;CILBRAS;;Sim;103367;103367;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;10338;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/01/2007;10/11/2022;10338B090001012007;Nao;  /  /  ;746;SBI;Não;CBC    ;;Sim;10338;10338;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1034;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/05/2016;01/05/2021;1034B0068010516;Nao;  /  /  ;61,9;SBI;Não;MAT SA ;;;EIU1034;EIU1034;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1034;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/11/2017;01/11/2022;1034C006801112017;Nao;  /  /  ;62,8;SBI;Não;MAT SA ;;Sim;BCH1034;BCH1034;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;10340;Cliente;1917;1;CASAL CIA ABAST AGUA E SANEA  DE ALAGOAS;900;23/01/2017;23/01/2022;10340C0900230117;Nao;  /  /  ;744;SBI;Não;CBC    ;;Sim;10340;10340;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10343;Cliente;1852;1;COMPESA CIA PERNAMBUCANA DE SANEAMENTO;900;01/04/2019;01/04/2024;10343C0900010419;Nao;  /  /  ;723;SBI;Não;CBC    ;;Sim;10343;10343;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;10344;Cliente;1917;1;CASAL CIA ABAST AGUA E SANEA  DE ALAGOAS;900;01/10/2006;20/04/2022;10344C090001102006;Nao;  /  /  ;743;SBI;Não;CBC    ;;Sim;10344;10344;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;10345;Cliente;1917;1;CASAL CIA ABAST AGUA E SANEA  DE ALAGOAS;900;07/04/2016;07/04/2021;10345C090007042016;Nao;  /  /  ;738;SBI;Não;CBC    ;;Sim;10345;10345;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10346;Cliente;2273;8;PETROLEO BRASILEIRO S.A - PETROBRAS;900;02/08/2006;03/06/2019;10346C090002082006;Nao;  /  /  ;706;SBI;Não;CBC    ;;Sim;10346;10346;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;10347;Cliente;2273;8;PETROLEO BRASILEIRO S.A - PETROBRAS;900;02/08/2006;24/04/2019;10347C090002082006;Nao;  /  /  ;744;SBI;Não;CBC    ;;Sim;10347;10347;MT0000026;;;;Em Uso      ;Cilindro;;  /  /  
1;1035;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/07/2016;01/07/2021;1035B006801072016;Nao;  /  /  ;61,6;SBI;Não;MAT SA ;;Sim;EIU1035;EIU1035;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;1035;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/07/2017;01/07/2022;1035C006801072017;Nao;  /  /  ;63,9;SBI;Não;MAT SA ;;Sim;BCH1035;BCH1035;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;10351;Cliente;1917;1;CASAL CIA ABAST AGUA E SANEA  DE ALAGOAS;900;02/10/2017;02/10/2022;10351C0900021017;Nao;  /  /  ;741;SBI;Não;CBC    ;;Sim;10351;10351;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10359;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;01/10/2005;11/01/2023;10359B0900011005;Nao;  /  /  ;737;SBI;Não;CBC    ;;Sim;10359;10359;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;1036;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/11/2017;01/11/2022;1036C006801112017;Nao;  /  /  ;63,4;SBI;Não;MAT SA ;;Sim;BCH1036;BCH1036;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1036;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/06/2016;01/06/2021;1036B006801062016;Nao;  /  /  ;61,6;SBI;Não;MAT SA ;;Sim;EIU1036;EIU1036;MI0060120;CILINDRO CAPACIDADE 68 / KG;;;Em Uso      ;Cilindro;;  /  /  
1;1037;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;50;01/06/2018;01/06/2023;1037B0050010618;Nao;  /  /  ;48,9;SBI;Não;MAT SA ;;;EFW1037;EFW1037;MI0060121;;;;Em Uso      ;Cilindro;;  /  /  
1;1037;Cliente;1840;1;CAGEPA CIA AGUA E ESGOTOS DA PARAIBA;68;01/10/2017;01/10/2022;1037C0068011017;Nao;  /  /  ;62,3;SBI;Não;MAT SA ;;Sim;BCH1037;BCH1037;MT0000025;;;;Em Uso      ;Cilindro;;  /  /  
1;1037;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;68;01/07/2016;01/07/2021;1037B0068010716;Nao;  /  /  ;61,6;SBI;Não;MAT SA ;;Sim;EIU1037;EIU1037;MI0060120;;;;Em Uso      ;Cilindro;;  /  /  
1;10372;Sabara ;1940;1;SABARA QUIMICOS E INGREDIENTES S A;900;27/11/2017;27/11/2022;10372B0900271117;Nao;  /  /  ;739;SBI;Não;CBC    ;;Sim;10372;10372;MI0060113;CILINDRO CAP. 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10378;Cliente;2273;8;PETROLEO BRASILEIRO S A PETROBRAS;900;01/04/2014;01/04/2019;10378C090001042014;Nao;  /  /  ;745;SBI;Não;CBC    ;;Sim;10378;10378;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
1;10379;Cliente;2273;8;PETROLEO BRASILEIRO S A PETROBRAS;900;01/10/2014;01/10/2019;10379C090001102014;Nao;  /  /  ;740;SBI;Não;CBC    ;;Sim;10379;10379;MT0000026;CILINDRO CAPACIDADE 900 KGS;;;Em Uso      ;Cilindro;;  /  /  
